,id,name,average_rating,guests,room_type,house_type,beds,baths,is_new_listing,title,lat,lng,rate,amount,picture,reviews_count
14,19520442,Corner Midtown Apartment,4.85,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Apartment in Anchorage,61.19984,-149.88487,$95,95,https://a0.muscache.com/im/pictures/98eb791f-ed12-4fa0-8cd0-2e53234e776a.jpg?im_w=720,154
15,18238163,Hillside Holiday Base Camp,4.92,4 guests,Studio,entire_home,2 beds,1 bath,False,Guest suite in Anchorage,61.13232,-149.76638,$116,116,https://a0.muscache.com/im/pictures/ab3de510-db41-4e35-b1c4-fc8fce243488.jpg?im_w=720,215
16,6968521,Peaceful Inlet Sanctuary,4.96,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Anchorage,61.13509,-149.97148,$189,189,https://a0.muscache.com/im/pictures/2192e9d8-0118-44a2-b94b-2c450e50f573.jpg?im_w=720,260
17,51231998,Nanook's Cabins (Pirlo Cabin),5.0,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cabin in Homer,59.64003,-151.54238,$82,82,https://a0.muscache.com/im/pictures/miso/Hosting-51231998/original/f91ebb1a-6d0b-40d7-8b15-57de03227572.jpeg?im_w=720,10
18,578121110654315857,NEW! Stunning Alaskan Getaway w/ River & Mtn Views,,7 guests,3 bedrooms,entire_home,3 beds,3 baths,False,Home in Anchorage,61.25635,-149.47162,$489,489,https://a0.muscache.com/im/pictures/prohost-api/Hosting-578121110654315857/original/f49ebe62-da7b-4d3d-be15-58ec1e92fcef.jpeg?im_w=720,0
19,18089127,Downtown Executive Unit w/ Heated Garage,5.0,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Anchorage,61.20955,-149.89144,$185,185,https://a0.muscache.com/im/pictures/857910fd-0c84-4643-a9c8-ae46a692d364.jpg?im_w=720,171
0,21295392,Ocean view at Kona Islander Inn,4.47,2 guests,Studio,entire_home,1 bed,1 bath,False,Condo in Kailua-Kona,19.63728,-155.99051,$131,131,https://a0.muscache.com/im/pictures/55efde5e-b53a-4976-819e-90dfae376db4.jpg?im_w=720,83
1,8970491,Charming and well situated studio,4.72,3 guests,Studio,entire_home,2 beds,1 bath,False,Apartment in Kailua-Kona,19.62139,-155.98472,$152,152,https://a0.muscache.com/im/pictures/5cc59998-e5fa-462e-a59a-d85d29324dbe.jpg?im_w=720,265
2,7776022,Stunning ocean and sunset views,4.94,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Kailua-Kona,19.7195,-155.97981,$123,123,https://a0.muscache.com/im/pictures/266e6653-68ee-4db2-932f-c5cd2a46aabd.jpg?im_w=720,175
3,35847941,Roma’s Kona Retreat -Walk to Ocean,4.66,2 guests,Studio,entire_home,1 bed,1 bath,False,Condo in Kailua,19.64177,-155.99425,$136,136,https://a0.muscache.com/im/pictures/b21d17e1-27e4-4f55-8d87-0fedc473a389.jpg?im_w=720,119
4,18912826,TRULY OCEANFRONT!!!!,4.79,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Kailua-Kona,19.61517,-155.98189,$220,220,https://a0.muscache.com/im/pictures/6ca6c630-2f36-4534-80bf-7e545d53fc81.jpg?im_w=720,100
5,40951585,"Comfy, Clean & stylish condo w/ ocean&sunset views",4.85,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Condo in Kailua-Kona,19.64393,-155.9971,$191,191,https://a0.muscache.com/im/pictures/1d547080-d051-4edc-ac1e-ccd5aeac46df.jpg?im_w=720,149
6,47032870,Gorgeous Oceanfront Condo - AC & Free WIFI/Parking,4.96,6 guests,2 bedrooms,entire_home,3 beds,2 baths,False,Condo in Kailua-Kona,19.6075,-155.97717,$422,422,https://a0.muscache.com/im/pictures/baec7423-52c8-401f-851b-58fd7a19c12d.jpg?im_w=720,54
7,2012600,Cozy apartment in Holualoa,4.97,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Hōlualoa,19.62603,-155.95022,$128,128,https://a0.muscache.com/im/pictures/c28a670a-71bc-44c5-9927-9f5670180cd4.jpg?im_w=720,402
8,48096011,Newly renovated unit with ocean and sunset views,4.84,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Condo in Kailua-Kona,19.64265,-155.99644,$184,184,https://a0.muscache.com/im/pictures/bc88a6f9-196d-4e72-a9f1-184613ff9d84.jpg?im_w=720,109
9,52797865,Blissful paradise with epic view- Hale Mahana,5.0,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Condo in Kailua-Kona,19.62021,-155.98711,$292,292,https://a0.muscache.com/im/pictures/miso/Hosting-52797865/original/4c2fd6a1-62b3-4ecf-bf5e-794fa890b914.jpeg?im_w=720,22
10,22959224,Banyans retreat,4.7,2 guests,Studio,private_room,1 bed,1 private bath,False,Private room in Kailua-Kona,19.60612,-155.97544,$165,165,https://a0.muscache.com/im/pictures/8e7816d1-cb0f-4780-8e01-3ef30c6a622a.jpg?im_w=720,275
11,8846957,Private studio apartment in Kona with Queen bed.,4.88,2 guests,Studio,entire_home,1 bed,1 bath,False,Guest suite in Kailua-Kona,19.61445,-155.97433,$112,112,https://a0.muscache.com/im/pictures/54ce50da-5518-481f-a33b-1a029660efc0.jpg?im_w=720,342
12,1182612,Luxury in the Heart of Kona,4.92,2 guests,Studio,entire_home,1 bed,1 bath,False,Condo in Kailua-Kona,19.6367,-155.99012,$199,199,https://a0.muscache.com/im/pictures/5880d0f7-65d7-40ac-b1a7-34938e9b30f5.jpg?im_w=720,62
13,22717073,Malama Iki,4.67,3 guests,Studio,entire_home,2 beds,1 bath,False,Condo in Kailua-Kona,19.6371,-155.99067,$179,179,https://a0.muscache.com/im/pictures/51e28b94-206f-4602-b061-a4ff71acfd83.jpg?im_w=720,215
14,710488,Tropical garden apartment,4.85,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Apartment in Kailua-Kona,19.6924,-155.97717,$109,109,https://a0.muscache.com/im/pictures/9697080/028aab0f_original.jpg?im_w=720,170
15,36234598,Amazing Kona Sunset View - Sleeps 3,4.77,3 guests,2 bedrooms,entire_home,2 beds,1 bath,False,Apartment in Kailua,19.72881,-155.98769,$105,105,https://a0.muscache.com/im/pictures/aca736c2-3a5d-453e-b99e-31b491af3970.jpg?im_w=720,190
16,49099077,Beachfront Condo in Kona,4.6,6 guests,2 bedrooms,entire_home,4 beds,2 baths,False,Condo in Kailua-Kona,19.59366,-155.97162,$223,223,https://a0.muscache.com/im/pictures/791e59f7-599a-4084-b105-841b78fa846d.jpg?im_w=720,40
17,1578652,"Tropical Hideaway w/ Pool, Hot Tub",4.84,4 guests,1 bedroom,entire_home,2 beds,Half-bath,False,Apartment in Captain Cook,19.42895,-155.88805,$154,154,https://a0.muscache.com/im/pictures/5bbe6e32-4d74-41ec-80e4-5787c7147907.jpg?im_w=720,150
18,20570836,Aloha Paradise! Remodeled with A/C & Ocean View!,4.89,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Condo in Kailua-Kona,19.62128,-155.98645,$253,253,https://a0.muscache.com/im/pictures/4d5d273b-f03a-4c05-844a-a9e8a6d38bee.jpg?im_w=720,98
19,21267265,Hale Kapena (Captain's House),4.82,3 guests,1 bedroom,entire_home,2 beds,2 baths,False,Condo in Kailua-Kona,19.56781,-155.96331,$181,181,https://a0.muscache.com/im/pictures/72edd707-d738-40d0-b98e-0f26ee12fb80.jpg?im_w=720,66
0,30888956,N Scottsdale guest suite with private pool & patio,4.95,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Guest suite in Scottsdale,33.61973,-111.96183,$102,102,https://a0.muscache.com/im/pictures/miso/Hosting-30888956/original/d92cd1ca-cb8d-4a85-b935-ab28dc1f8b50.jpeg?im_w=720,80
1,52398079,Adorable Willo Cottage in Historic Central Phoenix,5.0,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guesthouse in Phoenix,33.47745,-112.07753,$111,111,https://a0.muscache.com/im/pictures/miso/Hosting-52398079/original/0907b60f-335a-4414-bf11-727af0dfa34b.jpeg?im_w=720,56
2,17312830,Fully Renovated Condo/Old Town Scottsdale,4.58,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Condo in Scottsdale,33.50207,-111.91777,$96,96,https://a0.muscache.com/im/pictures/15c80e4d-dfd8-4da7-ba43-b9e13f8109ec.jpg?im_w=720,265
3,559650808778147013,The George Treehouse,5.0,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Treehouse in Phoenix,33.48752,-112.02911,$354,354,https://a0.muscache.com/im/pictures/miso/Hosting-559650808778147013/original/9a405214-0d32-46f4-bbbf-22faa67bc4d5.jpeg?im_w=720,23
4,27922855,Bright and cozy spot in Downtown Phoenix!,4.88,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Home in Phoenix,33.45378,-112.05725,$76,76,https://a0.muscache.com/im/pictures/d818e42a-c6db-4ad8-97c7-ff7088dc0165.jpg?im_w=720,155
5,4023993,> 3 Rm Suite/ground floor Private Entry- POOL/spa,5.0,4 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Phoenix,33.47704,-111.97101,$113,113,https://a0.muscache.com/im/pictures/0c31b664-b4ed-4c46-a75a-c41f221d5fea.jpg?im_w=720,102
6,44975899,Scottsdale Sun Condos!  Old Town Scottsdale!,4.92,2 guests,1 bedroom,entire_home,2 beds,1 bath,False,Condo in Scottsdale,33.50414,-111.93699,$121,121,https://a0.muscache.com/im/pictures/91135399-a177-4042-9d1b-496a8f6059ec.jpg?im_w=720,48
7,32197947,"Private studio cottage, charming, downtown",4.89,2 guests,Studio,entire_home,1 bed,1 bath,False,Cottage in Phoenix,33.47114,-112.0907,$57,57,https://a0.muscache.com/im/pictures/08026c99-cb45-4da8-947f-c357e45d5d2d.jpg?im_w=720,453
8,50051237,Stylish Private Guest Suite with Mountain Views,5.0,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Phoenix,33.57685,-112.02848,$102,102,https://a0.muscache.com/im/pictures/69de5cfb-699e-40ea-994c-e1f4ca099b40.jpg?im_w=720,11
9,19144091,The Summer Room,4.92,1 guest,1 bedroom,private_room,1 bed,1 private bath,False,Private room in Phoenix,33.67036,-112.02029,$61,61,https://a0.muscache.com/im/pictures/ba7ea0e9-7576-49a6-81b9-8407b47a30fd.jpg?im_w=720,59
10,33041630,"Pleasant, Peaceful, Papago",4.96,2 guests,1 bedroom,private_room,1 bed,1 private bath,False,Private room in Tempe,33.45047,-111.93343,$49,49,https://a0.muscache.com/im/pictures/ad3f02e3-7fca-44b2-96d0-0579ffb1990a.jpg?im_w=720,362
11,28868765,"Sedona Sunset Jewel, Amazing Views, Pool",5.0,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Sedona,34.86761,-111.79337,$182,182,https://a0.muscache.com/im/pictures/cf648b3f-3a00-4954-811f-3455da2c2eec.jpg?im_w=720,400
12,23614257,Designer 1 Bed Unit in Coronado Historic District,4.93,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Phoenix,33.46601,-112.05224,$83,83,https://a0.muscache.com/im/pictures/prohost-api/Hosting-23614257/original/6259b891-464d-44ed-bbd5-7a7dc1775975.jpeg?im_w=720,174
13,49952501,The Woodland Aerie-Artist's LuxeLoft in Scottsdale,4.8,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Loft in Scottsdale,33.47887,-111.90765,$113,113,https://a0.muscache.com/im/pictures/miso/Hosting-49952501/original/44e0285f-87d5-427e-a3f4-5b6f1c093f78.jpeg?im_w=720,10
14,52779129,Modern Condo in Central Location-13 min to airport,5.0,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Condo in Phoenix,33.50102,-112.00149,$131,131,https://a0.muscache.com/im/pictures/miso/Hosting-52779129/original/775c5462-6897-4bc2-ba29-f9a84fef6e5a.jpeg?im_w=720,38
15,43969625,Central Phoenix Casita,4.84,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Home in Phoenix,33.47736,-112.07259,$109,109,https://a0.muscache.com/im/pictures/96f19c19-89c4-4ced-ba7e-f9c5eb6e665c.jpg?im_w=720,130
16,589857266582418932,"Copper House, desert getaway with pool",5.0,4 guests,3 bedrooms,entire_home,3 beds,2 baths,False,Home in Phoenix,33.35164,-111.98182,$342,342,https://a0.muscache.com/im/pictures/8b1d48d6-cf7c-4906-85f4-e46ec396309f.jpg?im_w=720,11
17,17907551,9th Street Adobe Casita,4.95,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guesthouse in Phoenix,33.47011,-112.0612,$131,131,https://a0.muscache.com/im/pictures/miso/Hosting-17907551/original/6bed7ad7-8954-4895-8dd1-1fae4d245c9a.jpeg?im_w=720,110
18,52922671,Backyard Tiny House near Scottsdale and Airport,4.85,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Guesthouse in Phoenix,33.47618,-111.99499,$83,83,https://a0.muscache.com/im/pictures/d1824561-9b85-4705-b539-f63ad5b01b58.jpg?im_w=720,13
19,22978260,Studio B,4.96,2 guests,Studio,entire_home,1 bed,1 bath,False,Guesthouse in Phoenix,33.46435,-112.09068,$121,121,https://a0.muscache.com/im/pictures/miso/Hosting-22978260/original/bf553ad5-09dc-450d-be8f-597071246be5.jpeg?im_w=720,673
0,40864986,The Nest of Hot Springs,4.94,4 guests,Studio,entire_home,1 bed,1 bath,False,Tent in Hot Springs,34.43247,-93.12705,$448,448,https://a0.muscache.com/im/pictures/3ff78e6e-046a-4b1d-aabe-355a2bda305b.jpg?im_w=720,66
1,32167631,Romantic Hideaway w/Hot Tub Near Buffalo River,4.99,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cabin in Compton,36.09206,-93.307,$250,250,https://a0.muscache.com/im/pictures/29cf3962-1376-43e8-a467-bc8bf991e097.jpg?im_w=720,202
2,50158902,The Cozy Cabin Back40 Trail!,4.96,6 guests,2 bedrooms,entire_home,5 beds,2 baths,False,Cabin in Bella Vista,36.47925,-94.23,$157,157,https://a0.muscache.com/im/pictures/miso/Hosting-50158902/original/c47625f1-df85-47e6-8e0f-374c2a70cd62.jpeg?im_w=720,45
3,18291419,Sobe's-Upon-Sylamore ~Creek Cabin,4.89,8 guests,1 bedroom,entire_home,5 beds,1 bath,False,Cabin in Mountain View,35.9129,-92.16411,$153,153,https://a0.muscache.com/im/pictures/2cdcc4c0-b52e-4616-bd8e-096ddbc8dd14.jpg?im_w=720,218
4,43825551,The Back Porch ~ Modern A-Frame with a View,4.94,6 guests,2 bedrooms,entire_home,2 beds,1 bath,False,Home in Mountain View,35.91011,-92.16587,$234,234,https://a0.muscache.com/im/pictures/5cdcf2c7-04dc-4e32-9493-f8b3cd0c3700.jpg?im_w=720,136
5,24821264,Whispering Pines Treehouse,4.97,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Treehouse in Hot Springs,34.55099,-93.09127,$300,300,https://a0.muscache.com/im/pictures/miso/Hosting-24821264/original/ce2bd177-36a5-41fd-a097-d79a8c21762a.jpeg?im_w=720,249
6,41964494,Little House Big Tub-  Romantic Cottage -King Bed,4.82,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guesthouse in Hot Springs,34.52907,-93.10697,$113,113,https://a0.muscache.com/im/pictures/6a44ea9d-1290-4eb8-bb46-08c0cf362ae8.jpg?im_w=720,154
7,26368307,"Famous Fay Jones designed cottage on Greers Ferry Lake, porch, propane torches!",4.71,5 guests,Studio,entire_home,3 beds,1.5 baths,False,Home in Heber Springs,35.50345,-92.11049,$379,379,https://a0.muscache.com/im/pictures/prohost-api/Hosting-26368307/original/2b5beb4e-6ad4-4e7c-af98-cf9f988b3176.jpeg?im_w=720,115
8,45267502,Exquisite Mountain Cabin near Eureka Springs,4.94,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cabin in Eureka Springs,36.47278,-93.84973,$220,220,https://a0.muscache.com/im/pictures/1d804b1b-827c-4ca1-8d33-b32057452fde.jpg?im_w=720,84
9,34259636,The Stargazer Cabin,4.99,6 guests,Studio,entire_home,3 beds,1 bath,False,Cabin in Marshall,35.90967,-92.63192,$127,127,https://a0.muscache.com/im/pictures/8d5e5414-a8a6-4603-9ddb-8e3d3d2fa513.jpg?im_w=720,202
10,10967835,Oak Mountain Cabin | Pool & Hot Tub!!,4.92,6 guests,1 bedroom,entire_home,3 beds,1 bath,False,Cabin in Harrison,36.12505,-93.12714,$121,121,https://a0.muscache.com/im/pictures/713b481e-62dc-4c50-b743-0ec3771ae655.jpg?im_w=720,346
11,50196553,The Bears’ Den - w/ Hot Tub on Beaver Lake,5.0,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Cabin in Little Flock,36.34989,-93.9408,$268,268,https://a0.muscache.com/im/pictures/99d3c4f9-de24-4c63-9d68-d2fbae2ea3d1.jpg?im_w=720,51
12,49180507,New- Robin’s Nest Cabin-quiet cove - Lake Hamilton,5.0,4 guests,2 bedrooms,entire_home,2 beds,2 baths,False,Cabin in Garland County,34.50659,-93.11382,$238,238,https://a0.muscache.com/im/pictures/e2185da6-7503-4af4-8c3d-5319e13b26f9.jpg?im_w=720,38
13,51229429,Royal Cabin Tiny Home,5.0,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cabin in Royal,34.49262,-93.25201,$122,122,https://a0.muscache.com/im/pictures/410f3e41-fd05-4ff6-936a-492a68edad7a.jpg?im_w=720,34
14,49808954,BRIARWOOD Bike Trail Apartment in Fantastic Area,4.91,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Apartment in Bentonville,36.37738,-94.22626,$124,124,https://a0.muscache.com/im/pictures/0dfc81ee-380d-4520-b02b-2e1fe22960a0.jpg?im_w=720,35
15,32721035,Cozy & Relaxing Suite: Pool/Movie Screen/Trails,4.96,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Guest suite in Bentonville,36.40187,-94.22518,$98,98,https://a0.muscache.com/im/pictures/43831c7d-21e3-4288-8e98-8a606e594e83.jpg?im_w=720,381
16,34894319,Abington Cabin. Right on the beautiful White River,4.96,8 guests,2 bedrooms,entire_home,5 beds,2 baths,False,Cabin in Mountain View,35.96042,-92.09309,$185,185,https://a0.muscache.com/im/pictures/35b1f064-d41a-436e-a280-36b7c24dc61f.jpg?im_w=720,109
17,28563979,Secluded Ozark Mt Cabin with Hot tub,4.95,4 guests,2 bedrooms,entire_home,2 beds,1 bath,False,Cabin in Jasper,35.99412,-93.20371,$224,224,https://a0.muscache.com/im/pictures/413a98b0-121e-4b5b-ba7f-9c0490ac9e5d.jpg?im_w=720,132
18,40367962,*Riverfront Eco-friendly Luxury Lodge w/ Jacuzzi,4.97,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cabin in Eureka Springs,36.44495,-93.81665,$294,294,https://a0.muscache.com/im/pictures/2a83e9e8-f3e0-4fa4-aac5-d8d64b974ea1.jpg?im_w=720,149
19,49979642,"Cozy Cabin w/ hot tub WIFI 50"" Smart TV",4.96,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cabin in Eureka Springs,36.42351,-93.78608,$249,249,https://a0.muscache.com/im/pictures/d84defa5-bb47-4f46-ad0c-690969331c3f.jpg?im_w=720,106
0,578331504048868297,Roians Rental,,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Orofino,46.49209,-116.2659,$84,84,https://a0.muscache.com/im/pictures/e39da489-f820-43d4-b65c-9224573c1c6d.jpg?im_w=720,2
1,52921842,Cabin-like 3-Bedroom Home with Incredible Views,4.86,9 guests,3 bedrooms,entire_home,5 beds,2 baths,False,Home in Grangeville,45.91381,-116.10445,$111,111,https://a0.muscache.com/im/pictures/miso/Hosting-52921842/original/17d220fb-15ed-4545-a195-51a581415637.jpeg?im_w=720,7
2,17478915,Casita With Salmon River Views and Beach Access,4.96,6 guests,2 bedrooms,entire_home,4 beds,1 bath,False,Home in Riggins,45.44405,-116.31327,$159,159,https://a0.muscache.com/im/pictures/75f150bb-a2ad-4191-9542-9ebc912994dd.jpg?im_w=720,138
3,31357437,Riverview Cabin #1,4.95,4 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cabin in White Bird,45.69395,-116.31519,$229,229,https://a0.muscache.com/im/pictures/de940440-d97b-4660-bba8-97f62ce97a97.jpg?im_w=720,59
4,32133997,Riverview Cabins #3,4.95,6 guests,1 bedroom,entire_home,3 beds,1 bath,False,Cabin in White Bird,45.69308,-116.31614,$235,235,https://a0.muscache.com/im/pictures/c0b5b47c-8b49-46e6-9acf-4c1edadf56cb.jpg?im_w=720,78
5,50350649,River view Cabins #4,5.0,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Cabin in White Bird,45.69338,-116.31416,$282,282,https://a0.muscache.com/im/pictures/f6769216-dade-490c-98ae-6a616dc04c2b.jpg?im_w=720,26
6,11968810,Sportsman’s Paradise,4.97,4 guests,Studio,entire_home,3 beds,1 bath,False,Bungalow in Stites,46.0018,-115.95905,$108,108,https://a0.muscache.com/im/pictures/3450d864-613c-46c4-8c69-2ff2652a2951.jpg?im_w=720,168
7,6885392,Lenore Lodge,4.86,14 guests,5 bedrooms,entire_home,14 beds,2 baths,False,Home in Lenore,46.51032,-116.55382,$273,273,https://a0.muscache.com/im/pictures/8f58fd33-9512-4c4c-9506-84f0a2f54d61.jpg?im_w=720,39
8,618312918497613851,Carrie On Inn with River View,,4 guests,2 bedrooms,entire_home,2 beds,1 bath,True,Home in Riggins,45.43189,-116.31347,$199,199,https://a0.muscache.com/im/pictures/miso/Hosting-618312918497613851/original/6f91f58c-7b35-40d4-94c2-27d5c9b14ca8.jpeg?im_w=720,0
9,41906618,"Elk City Escape - Amazing Views, Elk, & Wildlife",5.0,8 guests,3 bedrooms,entire_home,5 beds,2 baths,False,Home in Elk City,45.85171,-115.44371,$196,196,https://a0.muscache.com/im/pictures/f738d8ad-bf05-49c5-a414-413942f9dc26.jpg?im_w=720,14
10,54108561,A Little Slice of Paradise,5.0,6 guests,2 bedrooms,entire_home,3 beds,1 bath,False,Tiny home in Riggins,45.39984,-116.33167,$135,135,https://a0.muscache.com/im/pictures/miso/Hosting-54108561/original/a121d5e9-4063-4205-a0ab-a40d98decdf6.jpeg?im_w=720,12
11,44540280,Modern Cabin overlooking Clearwater River,4.9,5 guests,3 bedrooms,entire_home,4 beds,1 bath,False,Cabin in Lenore,46.50627,-116.55482,$183,183,https://a0.muscache.com/im/pictures/8b3cc085-758c-448c-b284-c3e7097ea348.jpg?im_w=720,156
12,560151198814751646,Cozy 2 bedroom 1 bath house (3 queen beds).,,6 guests,2 bedrooms,entire_home,3 beds,1 bath,True,Home in Riggins,45.42097,-116.31554,$261,261,https://a0.muscache.com/im/pictures/miso/Hosting-560151198814751646/original/602dc0ed-898c-4a38-b7dc-38bfbf83eba4.png?im_w=720,0
13,51789074,BEAR Tiny House Getaway on the Clearwater River,5.0,2 guests,1 bedroom,entire_home,2 beds,1 bath,False,Tiny home in Lenore,46.52366,-116.60398,$87,87,https://a0.muscache.com/im/pictures/miso/Hosting-51789074/original/42c25508-17df-415f-a13a-073096c051f5.jpeg?im_w=720,7
14,29860980,The Cottage at Providence Ranch,5.0,2 guests,Studio,entire_home,1 bed,1 bath,False,Guesthouse in Grangeville,45.98326,-116.20979,$111,111,https://a0.muscache.com/im/pictures/91a5cfe3-b978-4e4a-9651-33aee9cc64ec.jpg?im_w=720,29
15,33528322,A Little Piece Of Heaven,5.0,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Cabin in Riggins,45.40036,-116.33118,$98,98,https://a0.muscache.com/im/pictures/miso/Hosting-33528322/original/795cc1c2-f1c2-46b9-84bd-800711f93803.jpeg?im_w=720,137
16,31293394,Lookout Cabin above the Clearwater River,4.98,8 guests,3 bedrooms,entire_home,6 beds,2 baths,False,Cabin in Idaho County,46.26266,-116.00986,$299,299,https://a0.muscache.com/im/pictures/cf8a6e59-07b8-4488-9b93-9dddc0bb8842.jpg?im_w=720,45
17,600831578684470597,Adorable 2 Bed Guest House with Free Parking!,5.0,6 guests,2 bedrooms,entire_home,3 beds,1 bath,False,Guesthouse in Orofino,46.48237,-116.24916,$183,183,https://a0.muscache.com/im/pictures/miso/Hosting-600831578684470597/original/b4d4af3f-7fab-439b-b48c-820ff7190c55.jpeg?im_w=720,4
18,51326934,Cute 1 Bedroom Apartment,5.0,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Apartment in Cottonwood,46.04841,-116.34874,$95,95,https://a0.muscache.com/im/pictures/miso/Hosting-51326934/original/229c5834-cc54-4175-9d26-c4196a101357.jpeg?im_w=720,8
19,13433707,Vintage 1956 Restored Yellow Aloha Camper,4.92,1 guest,1 bedroom,private_room,1 bed,0 shared baths,False,Private room in Lucile,45.53817,-116.30817,$70,70,https://a0.muscache.com/im/pictures/d34fd11c-8fcc-4705-98b2-87db12eb91f7.jpg?im_w=720,12
0,51234810,Guard Tower Suite #1 with Pool,4.83,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Tower in Joshua Tree,34.16561,-116.26049,$415,415,https://a0.muscache.com/im/pictures/miso/Hosting-51234810/original/13adc83e-212b-4471-b6e9-221a464cfc05.jpeg?im_w=720,30
1,3563679,"Idyllic, Romantic Beachfront Apartment in Malibu",4.99,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Malibu,34.03793,-118.61114,$668,668,https://a0.muscache.com/im/pictures/monet/Select-3563679/original/f453b1be-e9c0-4e12-870a-4542b3b4d2b6?im_w=1200,258
2,12830029,Large Secluded and Private 3 Bdrm House on 5 acres,4.95,6 guests,3 bedrooms,entire_home,3 beds,2.5 baths,False,Dome in Palm Springs,33.93064,-116.58699,$525,525,https://a0.muscache.com/im/pictures/5cfc7b12-f3b6-49fa-a9a8-0ec8ec01e0aa.jpg?im_w=720,791
